"id","filename","property","value","language","translation","translation_language","detected_input_lang","detected_output_lang","is_successed","score","is_approved","is_verified","verified_at","notes","translation_time","input_size","output_size","size_difference","created_at","updated_at","is_duplicated","duplication_count"
449,manifest.json,demo.description,Book a demo of Smart Table,English,احجز عرضًا توضيحيًا لـ Smart Table,Arabic,en,ar,true,,true,true,2026-04-28 11:50:25.084 +0100,"",1.7442134806984348,26,34,0.3076923076923077,2026-04-28 11:29:55.444 +0100,2026-04-28 11:50:25.084 +0100,false,1
451,pricing.json,title,Simple Pricing. Built to Scale With You.,English,أسعار تنافسية. مصممة لتتطور مع تطور عملك.,Arabic,en,ar,true,,true,true,2026-04-28 11:50:34.728 +0100,"",1.1325919487897087,40,41,0.025,2026-04-28 11:31:12.043 +0100,2026-04-28 11:50:34.728 +0100,false,1
455,pricing.json,toggle.monthly,Monthly,English,الشهرية,Arabic,en,ar,true,,true,true,2026-04-28 11:50:54.250 +0100,"",1.1325919487897087,7,7,0.0,2026-04-28 11:31:12.043 +0100,2026-04-28 11:50:54.250 +0100,false,1
456,pricing.json,toggle.annual,Annual,English,اشتراك سنوي,Arabic,en,ar,true,,true,true,2026-04-28 11:50:58.901 +0100,"",1.1325919487897087,6,11,0.8333333333333334,2026-04-28 11:31:12.043 +0100,2026-04-28 11:50:58.901 +0100,false,1
457,pricing.json,toggle.save,SAVE 25%,English,وفر 25٪,Arabic,en,ar,true,,true,true,2026-04-28 11:51:03.551 +0100,"",1.1325919487897087,8,7,0.125,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:03.551 +0100,false,1
458,pricing.json,plans.starter.name,Starter,English,خطة للمبتدئين,Arabic,en,ar,true,,true,true,2026-04-28 11:51:08.281 +0100,"",1.1325919487897087,7,13,0.8571428571428571,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:08.281 +0100,false,1
459,pricing.json,plans.starter.description,Everything you need to launch your first smart restaurant.,English,كل ما تحتاجه لبدء عملك في مجال المطاعم الذكية.,Arabic,en,ar,true,,true,true,2026-04-28 11:51:13.105 +0100,"",1.1325919487897087,58,46,0.20689655172413793,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:13.105 +0100,false,1
460,pricing.json,plans.starter.cta,Start Free,English,ابدأ الآن مجانًا,Arabic,en,ar,true,,true,true,2026-04-28 11:51:17.776 +0100,"",1.1325919487897087,10,16,0.6,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:17.776 +0100,false,1
461,pricing.json,plans.starter.features[0],"1 location · up to 20 tables",English,موقع واحد · يصل إلى 20 طاولة,Arabic,fr,ar,true,,true,true,2026-04-28 11:51:22.670 +0100,"",1.1325919487897087,28,28,0.0,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:22.670 +0100,false,1
462,pricing.json,plans.starter.features[1],QR ordering system,English,نظام طلب عبر الرمز QR,Arabic,en,ar,true,,true,true,2026-04-28 11:51:32.442 +0100,"",1.1325919487897087,18,21,0.16666666666666666,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:32.442 +0100,false,1
463,pricing.json,plans.starter.features[2],Waiter notification app,English,تطبيق إشعارات للخدمة,Arabic,fr,ar,true,,true,true,2026-04-28 11:51:37.135 +0100,"",1.1325919487897087,23,20,0.13043478260869565,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:37.135 +0100,false,1
464,pricing.json,plans.starter.features[3],Basic menu management,English,إدارة أساسية للقائمة,Arabic,en,ar,true,,true,true,2026-04-28 11:51:41.880 +0100,"",1.1325919487897087,21,20,0.047619047619047616,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:41.880 +0100,false,1
465,pricing.json,plans.starter.features[4],"7-day analytics",English,تحليلات لمدة 7 أيام,Arabic,en,ar,true,,true,true,2026-04-28 11:51:46.698 +0100,"",1.1325919487897087,15,19,0.26666666666666666,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:46.698 +0100,false,1
466,pricing.json,plans.starter.features[5],Email support,English,دعم عبر البريد الإلكتروني,Arabic,en,ar,true,,true,true,2026-04-28 11:51:51.445 +0100,"",1.1325919487897087,13,25,0.9230769230769231,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:51.445 +0100,false,1
467,pricing.json,plans.starter.missing[0],Advanced analytics,English,تحليلات متقدمة,Arabic,en,ar,true,,true,true,2026-04-28 11:51:56.109 +0100,"",1.1325919487897087,18,14,0.2222222222222222,2026-04-28 11:31:12.043 +0100,2026-04-28 11:51:56.109 +0100,false,1
468,pricing.json,plans.starter.missing[1],Multi-location support,English,دعم لعدة مواقع,Arabic,en,ar,true,,true,true,2026-04-28 11:52:00.791 +0100,"",1.1325919487897087,22,14,0.36363636363636365,2026-04-28 11:31:12.043 +0100,2026-04-28 11:52:00.791 +0100,false,1
469,pricing.json,plans.starter.missing[2],Priority support,English,دعم ذو أولوية,Arabic,en,ar,true,,true,true,2026-04-28 11:52:05.471 +0100,"",1.1325919487897087,16,13,0.1875,2026-04-28 11:31:12.043 +0100,2026-04-28 11:52:05.471 +0100,false,1
473,pricing.json,plans.pro.cta,Start Free Trial,English,ابدأ تجربتك المجانية الآن.,Arabic,en,ar,true,,true,true,2026-04-28 12:17:17.491 +0100,"",0.0,16,26,0.625,2026-04-28 11:32:28.128 +0100,2026-04-28 12:17:17.491 +0100,true,6
1680,competitive.json,comparison_sections[0].impact,"Faster service, better guest experience, and higher revenue per table.",English,"Servicio más rápido, mejor experiencia para el cliente y mayor rentabilidad por mesa.",Spanish,en,es,true,,true,true,2026-04-28 20:16:01.020 +0100,"",1.5148543684106124,70,85,0.21428571428571427,2026-04-28 19:48:34.549 +0100,2026-04-28 20:16:01.020 +0100,false,1
861,about.json,values.badge,Our Values,English,Nos valeurs.,French,en,fr,true,,true,true,2026-04-28 12:27:39.426 +0100,"",1.1250653505325316,10,12,0.2,2026-04-28 12:15:33.039 +0100,2026-04-28 12:27:39.426 +0100,false,1
471,pricing.json,plans.pro.name,Pro,English,إصدار احترافي,Arabic,es,ar,true,,true,true,2026-04-28 11:53:59.330 +0100,"",1.3442975997924804,3,13,3.3333333333333335,2026-04-28 11:32:28.128 +0100,2026-04-28 11:53:59.330 +0100,true,2
474,pricing.json,plans.pro.features[0],Up to 3 locations · unlimited tables,English,يصل إلى 3 فروع. عدد غير محدود من الطاولات.,Arabic,en,ar,true,,true,true,2026-04-28 11:52:25.086 +0100,"",1.2071660094790988,36,42,0.16666666666666666,2026-04-28 11:32:28.128 +0100,2026-04-28 11:52:25.086 +0100,false,1
475,pricing.json,plans.pro.features[1],Full guest & waiter apps,English,تطبيقات متكاملة للضيوف والموظفين.,Arabic,en,ar,true,,true,true,2026-04-28 11:52:29.921 +0100,"",1.2071660094790988,24,33,0.375,2026-04-28 11:32:28.128 +0100,2026-04-28 11:52:29.921 +0100,false,1
476,pricing.json,plans.pro.features[2],Advanced menu controls,English,خيارات تحكم متقدمة في قائمة الطعام.,Arabic,en,ar,true,,true,true,2026-04-28 11:52:34.624 +0100,"",1.2071660094790988,22,35,0.5909090909090909,2026-04-28 11:32:28.128 +0100,2026-04-28 11:52:34.624 +0100,false,1
477,pricing.json,plans.pro.features[3],"90-day analytics + export",English,تحليلات لمدة 90 يومًا مع إمكانية التصدير.,Arabic,en,ar,true,,true,true,2026-04-28 11:52:39.480 +0100,"",1.2071660094790988,25,41,0.64,2026-04-28 11:32:28.128 +0100,2026-04-28 11:52:39.480 +0100,false,1
478,pricing.json,plans.pro.features[4],Live performance dashboard,English,لوحة معلومات تعرض أداء المطعم بشكل مباشر.,Arabic,en,ar,true,,true,true,2026-04-28 11:52:44.329 +0100,"",1.2071660094790988,26,41,0.5769230769230769,2026-04-28 11:32:28.128 +0100,2026-04-28 11:52:44.329 +0100,false,1
860,about.json,vision.points[3],"Global-ready, multi-cultural systems",English,Systèmes prêts pour un marché mondial et multiculturel.,French,en,fr,true,,true,true,2026-04-28 12:34:13.600 +0100,"",1.1250653505325316,36,55,0.5277777777777778,2026-04-28 12:15:33.039 +0100,2026-04-28 12:34:13.600 +0100,false,1
480,pricing.json,plans.pro.missing[0],Unlimited locations,English,موقعات غير محدودة.,Arabic,en,ar,true,,true,true,2026-04-28 11:52:53.699 +0100,"",1.2071660094790988,19,18,0.05263157894736842,2026-04-28 11:32:28.128 +0100,2026-04-28 11:52:53.699 +0100,false,1
482,pricing.json,plans.enterprise.name,Enterprise,English,إصدار المؤسسات,Arabic,en,ar,true,,true,true,2026-04-28 11:53:21.300 +0100,"",1.2071660094790988,10,14,0.4,2026-04-28 11:32:28.128 +0100,2026-04-28 11:53:21.300 +0100,false,1
483,pricing.json,plans.enterprise.description,"For groups, franchises, and multi-brand operators.",English,مناسب للمجموعات، والشركات التابعة، والعمليات التجارية متعددة العلامات.,Arabic,en,ar,true,,true,true,2026-04-28 11:53:26.384 +0100,"",1.2071660094790988,50,70,0.4,2026-04-28 11:32:28.128 +0100,2026-04-28 11:53:26.384 +0100,false,1
484,pricing.json,plans.enterprise.cta,Contact Sales,English,تواصل مع فريق المبيعات.,Arabic,en,ar,true,,true,true,2026-04-28 11:53:31.094 +0100,"",1.2071660094790988,13,23,0.7692307692307693,2026-04-28 11:32:28.128 +0100,2026-04-28 11:53:31.094 +0100,false,1
863,about.json,values.items[0].title,Authenticity,English,Authenticité.,French,en,fr,true,,true,true,2026-04-28 12:34:34.218 +0100,"",1.1250653505325316,12,13,0.08333333333333333,2026-04-28 12:15:33.039 +0100,2026-04-28 12:34:34.218 +0100,false,1
864,about.json,values.items[0].desc,Technology should enhance hospitality — not replace its human essence.,English,"La technologie doit améliorer l'hospitalité, et non la remplacer par une interaction humaine.",French,en,fr,true,,true,true,2026-04-28 12:34:45.206 +0100,"",1.1250653505325316,70,93,0.32857142857142857,2026-04-28 12:15:33.039 +0100,2026-04-28 12:34:45.206 +0100,false,1
868,about.json,values.items[2].desc,Every feature should reduce friction and save time.,English,Chaque fonctionnalité doit réduire les frictions et vous faire gagner du temps.,French,en,fr,true,,true,true,2026-04-28 12:34:51.029 +0100,"",1.1250653505325316,51,79,0.5490196078431373,2026-04-28 12:15:33.039 +0100,2026-04-28 12:34:51.029 +0100,false,1
867,about.json,values.items[2].title,Efficiency,English,Efficacité.,French,en,fr,true,,true,true,2026-04-28 12:35:08.790 +0100,"",1.1250653505325316,10,11,0.1,2026-04-28 12:15:33.039 +0100,2026-04-28 12:35:08.790 +0100,false,1
865,about.json,values.items[1].title,Simplicity,English,Simplicité.,French,en,fr,true,,true,true,2026-04-28 12:35:14.424 +0100,"",1.1250653505325316,10,11,0.1,2026-04-28 12:15:33.039 +0100,2026-04-28 12:35:14.424 +0100,false,1
911,competitive.json,comparison_sections[1].smart_table,"Runs entirely on mobile devices — no hardware, no installation, no constraints.",English,"Fonctionne entièrement sur des appareils mobiles : pas de matériel, pas d'installation, aucune contrainte.",French,en,fr,true,,true,true,2026-04-28 12:48:34.678 +0100,"",1.6695122593327572,79,106,0.34177215189873417,2026-04-28 12:18:35.382 +0100,2026-04-28 12:48:34.678 +0100,false,1
912,competitive.json,comparison_sections[1].impact,"Lower costs, faster setup, and full operational flexibility.",English,"Réduction des coûts, installation plus rapide et flexibilité opérationnelle totale.",French,en,fr,true,,true,true,2026-04-28 12:48:40.858 +0100,"",1.6695122593327572,60,83,0.38333333333333336,2026-04-28 12:18:35.382 +0100,2026-04-28 12:48:40.858 +0100,false,1
913,competitive.json,comparison_sections[2].title,Reactive vs Real-Time,English,Réactivité vs. Temps réel,French,en,fr,true,,true,true,2026-04-28 12:48:46.626 +0100,"",1.6695122593327572,21,25,0.19047619047619047,2026-04-28 12:18:35.382 +0100,2026-04-28 12:48:46.626 +0100,false,1
490,pricing.json,plans.enterprise.features[5],SLA uptime guarantee,English,ضمان وقت التشغيل وفقًا لاتفاقية مستوى الخدمة.,Arabic,en,ar,true,,true,true,2026-04-28 11:58:55.279 +0100,"",1.605768620967865,20,45,1.25,2026-04-28 11:33:29.342 +0100,2026-04-28 11:58:55.279 +0100,true,2
492,pricing.json,faq.title,Frequently Asked Questions,English,الأسئلة الأكثر تكرارًا.,Arabic,en,ar,true,,true,true,2026-04-28 11:59:00.059 +0100,"",1.605768620967865,26,23,0.11538461538461539,2026-04-28 11:33:34.486 +0100,2026-04-28 11:59:00.059 +0100,true,2
494,pricing.json,faq.items[0].a,No. Osoul runs entirely on smartphones and existing devices.,English,لا، يعمل تطبيق Osoul بالكامل على الهواتف الذكية والأجهزة الموجودة لديك.,Arabic,en,ar,true,,true,true,2026-04-28 11:59:05.176 +0100,"",1.605768620967865,60,71,0.18333333333333332,2026-04-28 11:33:34.486 +0100,2026-04-28 11:59:05.176 +0100,true,2
495,pricing.json,faq.items[1].q,What happens after the trial?,English,ماذا يحدث بعد انتهاء الفترة التجريبية؟,Arabic,en,ar,true,,true,true,2026-04-28 11:59:09.996 +0100,"",1.605768620967865,29,38,0.3103448275862069,2026-04-28 11:33:34.486 +0100,2026-04-28 11:59:09.996 +0100,true,2
496,pricing.json,faq.items[1].a,You choose to upgrade — no automatic charges.,English,يمكنك اختيار الترقية، ولا توجد رسوم اشتراك تلقائية.,Arabic,en,ar,true,,true,true,2026-04-28 11:59:14.824 +0100,"",1.605768620967865,45,51,0.13333333333333333,2026-04-28 11:33:34.486 +0100,2026-04-28 11:59:14.824 +0100,true,2
493,pricing.json,faq.items[0].q,Do I need to install hardware?,English,هل يتطلب الأمر تثبيت أي أجهزة إضافية؟,Arabic,en,ar,true,,true,true,2026-04-28 11:59:24.745 +0100,"",1.605768620967865,30,37,0.23333333333333334,2026-04-28 11:33:34.486 +0100,2026-04-28 11:59:24.745 +0100,true,2
491,pricing.json,plans.enterprise.features[6],Full API & integrations,English,واجهة برمجة تطبيقات (API) وتكاملات شاملة.,Arabic,en,ar,true,,true,true,2026-04-28 11:59:34.254 +0100,"",1.605768620967865,23,41,0.782608695652174,2026-04-28 11:33:34.486 +0100,2026-04-28 11:59:34.254 +0100,true,2
382,manager.json,ai.description,Osoul uses AI and intelligent agents to continuously improve how your restaurant performs online and offline.,English,تستخدم منصة Osoul الذكاء الاصطناعي والوكلاء الأذكياء لتحسين أداء مطعمك باستمرار، سواء عبر الإنترنت أو خارجه.,Arabic,en,ar,true,,true,true,2026-04-28 11:33:37.666 +0100,"",1.5748017072677611,109,108,0.009174311926605505,2026-04-28 11:25:37.498 +0100,2026-04-28 11:33:37.666 +0100,false,1
332,main.json,navbar.demo,Book a Demo,English,احجزوا عرضًا توضيحيًا الآن.,Arabic,en,ar,true,,true,true,2026-04-28 12:15:39.605 +0100,"",0.0,11,27,1.4545454545454546,2026-04-28 11:20:27.537 +0100,2026-04-28 12:15:39.605 +0100,true,7
512,solutions.json,description,"Osoul replaces fragmented tools with a single, real-time operating system for your restaurant. Guests, staff, and managers move in sync — eliminating delays, confusion, and missed revenue.",English,يستبدل نظام Osoul الأدوات المشتتة بنظام تشغيل موحد ومتزامن لمطعمك. يمكن للضيوف والموظفين والمديرين العمل بتناغم، مما يقلل من التأخيرات والارتباك وخسائر الإيرادات.,Arabic,en,ar,true,,true,true,2026-04-28 12:01:00.608 +0100,"",1.816056163687455,188,162,0.13829787234042554,2026-04-28 11:42:58.689 +0100,2026-04-28 12:01:00.608 +0100,true,2
505,pricing.json,ctas[0].cta_primary,Book a Demo →,English,احجز عرضًا توضيحيًا ←,Arabic,en,ar,true,,true,true,2026-04-28 12:17:22.213 +0100,"",0.0,13,21,0.6153846153846154,2026-04-28 11:33:34.486 +0100,2026-04-28 12:17:22.213 +0100,true,3
410,manager.json,menu.items[3].name,Crème Brûlée,English,كريم بروليه,Arabic,fr,ar,true,,true,true,2026-04-28 11:41:40.175 +0100,"",1.1955062448978424,12,11,0.08333333333333333,2026-04-28 11:28:16.025 +0100,2026-04-28 11:41:40.175 +0100,false,1
416,manager.json,realtime.description,"Monitor and act in real time — no delays, no blind spots.",English,راقب وقم باتخاذ الإجراءات في الوقت الفعلي - بدون تأخير أو أي نقاط ضعف.,Arabic,en,ar,true,,true,true,2026-04-28 11:42:28.684 +0100,"",1.1955062448978424,57,70,0.22807017543859648,2026-04-28 11:28:21.237 +0100,2026-04-28 11:42:28.684 +0100,false,1
513,solutions.json,cta_primary,Start Free Trial,English,ابدأ تجربتك المجانية الآن.,Arabic,en,ar,true,,true,true,2026-04-28 12:17:26.876 +0100,"",0.0,16,26,0.625,2026-04-28 11:42:58.689 +0100,2026-04-28 12:17:26.876 +0100,true,6
914,competitive.json,comparison_sections[2].legacy,Provides reports after service ends — showing what already happened.,English,"Génère des rapports après la fin du service, détaillant les événements qui se sont produits.",French,en,fr,true,,true,true,2026-04-28 12:48:51.852 +0100,"",1.6788264513015747,68,92,0.35294117647058826,2026-04-28 12:20:05.347 +0100,2026-04-28 12:48:51.852 +0100,false,1
947,footer.json,legalRightQuote,© 2026 dtransformers. All rights reserved.,English,© 2026 dtransformers. Tous droits réservés.,French,en,fr,true,,true,true,2026-04-28 13:16:45.612 +0100,"",0.8485478609800339,42,43,0.023809523809523808,2026-04-28 12:21:55.627 +0100,2026-04-28 13:16:45.612 +0100,false,1
288,landing.json,details.items[1].title,Higher Order Value,English,قيمة الطلبات أعلى,Arabic,en,ar,true,,true,true,2026-04-28 11:24:42.035 +0100,"The translation does not convey the same meaning as the source. 'Higher Order Value' implies a more abstract or complex value, whereas 'قيمة طلب أعلى' translates to 'the highest demand value', which is more literal.",1.6230604529380799,18,14,0.2222222222222222,2026-04-28 11:18:30.383 +0100,2026-04-28 11:55:35.931 +0100,false,1
504,pricing.json,ctas[0].subtitle,Let us walk you through your setup and expected ROI.,English,دعنا نساعدك في إعداد النظام وتقدير العائد على الاستثمار المتوقع.,Arabic,en,ar,true,,true,true,2026-04-28 11:59:19.897 +0100,"",1.605768620967865,52,64,0.23076923076923078,2026-04-28 11:33:34.486 +0100,2026-04-28 11:59:19.897 +0100,true,2
506,pricing.json,ctas[0].cta_secondary,Talk to Sales,English,تواصل مع فريق المبيعات.,Arabic,en,ar,true,,true,true,2026-04-28 12:00:09.010 +0100,"",1.605768620967865,13,23,0.7692307692307693,2026-04-28 11:33:34.486 +0100,2026-04-28 12:00:09.010 +0100,true,2
507,seo.json,title,Osoul - Smart Table Management System,English,أصول: نظام ذكي لإدارة الطاولات,Arabic,en,ar,true,,true,true,2026-04-28 12:00:18.713 +0100,"",4.034149726231893,37,30,0.1891891891891892,2026-04-28 11:33:57.024 +0100,2026-04-28 12:00:18.713 +0100,true,2
508,seo.json,description,"Streamline your restaurant operations with Osoul, the all-in-one QR ordering and table management system. Boost efficiency, increase sales, and enhance customer experience.",English,بسّط عمليات مطعمك مع أصول، النظام المتكامل لإدارة الطاولات والطلبات عبر رمز الاستجابة السريعة. عزز الكفاءة، وارفع المبيعات، وحسّن تجربة العملاء.,Arabic,en,ar,true,,true,true,2026-04-28 12:00:24.199 +0100,"",4.034149726231893,172,144,0.16279069767441862,2026-04-28 11:34:02.124 +0100,2026-04-28 12:00:24.199 +0100,true,2
510,solutions.json,badge,Product Ecosystem,English,نظام بيئي للمنتجات,Arabic,en,ar,true,,true,true,2026-04-28 12:00:34.494 +0100,"",1.816056163687455,17,18,0.058823529411764705,2026-04-28 11:42:53.572 +0100,2026-04-28 12:00:34.494 +0100,true,2
511,solutions.json,title,One Platform. Three Roles. One Seamless Service Flow.,English,منصة موحدة. ثلاثة أدوار. تجربة خدمة سلسة ومتكاملة.,Arabic,en,ar,true,,true,true,2026-04-28 12:00:39.859 +0100,"",1.816056163687455,53,50,0.05660377358490566,2026-04-28 11:42:58.689 +0100,2026-04-28 12:00:39.859 +0100,true,2
514,solutions.json,cta_secondary,Explore Apps,English,اكتشف التطبيقات,Arabic,en,ar,true,,true,true,2026-04-28 12:00:44.606 +0100,"",1.816056163687455,12,15,0.25,2026-04-28 11:42:58.689 +0100,2026-04-28 12:00:44.606 +0100,true,2
515,solutions.json,apps.customer.label,Guest Experience App,English,تطبيق لتحسين تجربة الضيف,Arabic,en,ar,true,,true,true,2026-04-28 12:00:53.857 +0100,"",1.816056163687455,20,24,0.2,2026-04-28 11:42:58.689 +0100,2026-04-28 12:00:53.857 +0100,true,2
950,footer.json,sections.company,Company,English,Entreprise,French,en,fr,true,,true,true,2026-04-28 13:16:51.550 +0100,"",0.8485478609800339,7,10,0.42857142857142855,2026-04-28 12:21:55.627 +0100,2026-04-28 13:16:51.550 +0100,false,1
951,footer.json,sections.legal,Legal,English,Juridique,French,es,fr,true,,true,true,2026-04-28 13:16:56.240 +0100,"",0.8485478609800339,5,9,0.8,2026-04-28 12:21:55.627 +0100,2026-04-28 13:16:56.240 +0100,false,1
949,footer.json,sections.product,Product,English,Produit,French,en,fr,true,,true,true,2026-04-28 13:17:00.873 +0100,"",0.8485478609800339,7,7,0.0,2026-04-28 12:21:55.627 +0100,2026-04-28 13:17:00.873 +0100,false,1
952,footer.json,sections.contacts,Contacts,English,Coordonnées,French,en,fr,true,,true,true,2026-04-28 18:42:04.811 +0100,"",2.8451292514801025,8,11,0.375,2026-04-28 12:21:55.627 +0100,2026-04-28 18:42:04.811 +0100,true,2
954,footer.json,links.blog,Blog,English,Blog,French,es,es,true,,true,true,2026-04-28 13:17:10.855 +0100,"",0.8485478609800339,4,4,0.0,2026-04-28 12:21:55.627 +0100,2026-04-28 13:17:10.855 +0100,false,1
953,footer.json,links.about,About Us,English,À propos de nous,French,en,fr,true,,true,true,2026-04-28 18:42:09.531 +0100,"",0.0,8,16,1.0,2026-04-28 12:21:55.627 +0100,2026-04-28 18:42:09.531 +0100,true,3
948,footer.json,personalNote,Crafted for modern restaurant operations,English,Conçu pour répondre aux besoins des restaurants modernes.,French,en,fr,true,,true,true,2026-04-28 13:17:26.882 +0100,"",0.8485478609800339,40,57,0.425,2026-04-28 12:21:55.627 +0100,2026-04-28 13:17:26.882 +0100,false,1
955,footer.json,links.careers,Careers,English,Carrières,French,en,fr,true,,true,true,2026-04-28 13:17:32.076 +0100,"",0.8485478609800339,7,9,0.2857142857142857,2026-04-28 12:21:55.627 +0100,2026-04-28 13:17:32.076 +0100,false,1
956,footer.json,links.contact,Contact,English,Contact,French,en,en,true,,true,true,2026-04-28 13:17:36.866 +0100,"",0.8485478609800339,7,7,0.0,2026-04-28 12:21:55.627 +0100,2026-04-28 13:17:36.866 +0100,false,1
958,footer.json,links.terms,Terms of Service,English,Conditions d'utilisation,French,en,fr,true,,true,true,2026-04-28 13:18:14.049 +0100,"",0.8485478609800339,16,24,0.5,2026-04-28 12:21:55.627 +0100,2026-04-28 13:18:14.049 +0100,false,1
1681,competitive.json,comparison_sections[1].title,Hardware vs Flexibility,English,Hardware vs. Flexibilidad,Spanish,en,es,true,,true,true,2026-04-28 20:13:32.407 +0100,"",1.5148543684106124,23,25,0.08695652173913043,2026-04-28 19:48:34.549 +0100,2026-04-28 20:13:32.407 +0100,false,1
1747,guest.json,personalization.items[1].title,Language & Cultural Preferences,English,Adaptación al idioma y cultura,Spanish,en,es,true,,true,true,2026-04-28 20:31:58.213 +0100,"",1.2299368023872375,31,30,0.03225806451612903,2026-04-28 20:02:05.477 +0100,2026-04-28 20:31:58.213 +0100,false,1
403,manager.json,menu.items[1].cat,Mains,English,الأساسيات,Arabic,fr,ar,true,,true,true,2026-04-28 12:16:05.100 +0100,"",0.0,5,9,0.8,2026-04-28 11:27:23.059 +0100,2026-04-28 12:16:05.100 +0100,true,3
538,solutions.json,apps.manager.features[4],Export-ready reports for finance,English,تقارير جاهزة للتصدير لتلبية احتياجات القسم المالي.,Arabic,en,ar,true,,true,true,2026-04-28 12:17:31.735 +0100,"",1.4862411975860597,32,50,0.5625,2026-04-28 11:48:07.661 +0100,2026-04-28 12:17:31.735 +0100,true,2
534,solutions.json,apps.manager.features[0],Live revenue and occupancy tracking,English,تتبع الإيرادات ومعدل الإشغال لحظيًا.,Arabic,en,ar,true,,true,true,2026-04-28 12:18:06.520 +0100,"",1.4862411975860597,35,36,0.02857142857142857,2026-04-28 11:48:07.661 +0100,2026-04-28 12:18:06.520 +0100,true,2
531,solutions.json,apps.manager.label,Operations Command Center,English,مركز قيادة وتحكم شامل لعملياتك.,Arabic,en,ar,true,,true,true,2026-04-28 12:18:11.230 +0100,"",1.4862411975860597,25,31,0.24,2026-04-28 11:48:07.661 +0100,2026-04-28 12:18:11.230 +0100,true,2
536,solutions.json,apps.manager.features[2],Staff performance analytics,English,تحليلات متعمقة لأداء الموظفين.,Arabic,en,ar,true,,true,true,2026-04-28 12:18:15.941 +0100,"",1.4862411975860597,27,30,0.1111111111111111,2026-04-28 11:48:07.661 +0100,2026-04-28 12:18:15.941 +0100,true,2
430,manifest.json,home.title,Ossoul – Modernize Your Restaurant,English,أوسول: تحديث عمليات مطعمك,Arabic,en,ar,true,,true,true,2026-04-28 11:47:31.727 +0100,"",1.7442134806984348,34,25,0.2647058823529412,2026-04-28 11:29:50.337 +0100,2026-04-28 11:47:31.727 +0100,false,1
431,manifest.json,home.description,"The hardware-free QR ordering platform that connects customers, waiters, and managers in real time.",English,منصة طلب عبر الرمز (QR) لا تتطلب أجهزة إضافية، وتربط العملاء والنُدُل والمديرين في الوقت الفعلي.,Arabic,en,ar,true,,true,true,2026-04-28 11:47:44.290 +0100,"",1.7442134806984348,99,96,0.030303030303030304,2026-04-28 11:29:55.444 +0100,2026-04-28 11:47:44.290 +0100,false,1
576,staff.json,value_props.items[2].title,Never Miss a Request,English,لا تفوت أي طلب.,Arabic,en,ar,true,,true,true,2026-04-28 12:20:38.679 +0100,"",1.8380767901738484,20,15,0.25,2026-04-28 11:50:15.556 +0100,2026-04-28 12:20:38.679 +0100,true,2
1683,competitive.json,comparison_sections[1].smart_table,"Runs entirely on mobile devices — no hardware, no installation, no constraints.",English,"Funciona completamente en dispositivos móviles: sin hardware, sin instalación, sin restricciones.",Spanish,en,es,true,,true,true,2026-04-28 20:16:06.585 +0100,"",1.5148543684106124,79,97,0.22784810126582278,2026-04-28 19:48:34.549 +0100,2026-04-28 20:16:06.585 +0100,false,1
921,competitive.json,comparison_sections[4].title,Manual vs Automated Growth,English,Croissance manuelle vs. Croissance automatisée,French,en,fr,true,,true,true,2026-04-28 12:48:57.327 +0100,"",1.6788264513015747,26,46,0.7692307692307693,2026-04-28 12:20:10.520 +0100,2026-04-28 12:48:57.327 +0100,false,1
919,competitive.json,comparison_sections[3].smart_table,Everything is unified into one platform — one source of truth for your entire operation.,English,"Tout est intégré dans une seule plateforme, offrant une source d'information unique et fiable pour l'ensemble de votre établissement.",French,en,fr,true,,true,true,2026-04-28 12:49:02.801 +0100,"",1.6788264513015747,88,133,0.5113636363636364,2026-04-28 12:20:10.520 +0100,2026-04-28 12:49:02.801 +0100,false,1
918,competitive.json,comparison_sections[3].legacy,"POS, reservations, staff tools, and analytics are separate systems that don’t communicate well.",English,"Les systèmes de point de vente (POS), les systèmes de réservation, les outils de gestion du personnel et les outils d'analyse sont souvent des systèmes distincts qui ne communiquent pas efficacement entre eux.",French,en,fr,true,,true,true,2026-04-28 12:49:19.324 +0100,"",1.6788264513015747,95,209,1.2,2026-04-28 12:20:10.520 +0100,2026-04-28 12:49:19.324 +0100,false,1
922,competitive.json,comparison_sections[4].legacy,Revenue growth depends on staff upselling and external marketing tools.,English,La croissance des revenus repose souvent sur les efforts du personnel et sur des outils de marketing externes.,French,en,fr,true,,true,true,2026-04-28 12:49:25.159 +0100,"",1.6788264513015747,71,110,0.5492957746478874,2026-04-28 12:20:10.520 +0100,2026-04-28 12:49:25.159 +0100,false,1
